Application_ID,Application_Date,Age,Gender,Marital_Status,Education,Employment_Type,Employment_Years,State,City_Tier,Branch_Type,Annual_Income,Monthly_Income,Existing_Debt,Existing_Loans,Credit_Card_Balance,Bank_Balance,Credit_Score,Risk_Category,Loan_Purpose,Loan_Amount,Loan_Term_Months,Interest_Rate,Estimated_EMI,Debt_to_Income_Pct,Documentation_Status,Verification_Status,Application_Channel,Approval_Status,Approval_Date,Disbursement_Status,Disbursement_Date,Disbursed_Amount,Default_Status,Days_Past_Due,Recovery_Amount,Approval_Flag,Default_Flag,Disbursement_Flag,Income_Band,Credit_Score_Band,Loan_Amount_Band
BL101906,2025-05-05,37,Female,Married,Post Graduate,Self-Employed,6.6,Kerala,Tier 2,Rural,258800,21567,77900,2,257100,344000,409,Very High,Business,228000,60,11.61,5027,53.41,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),< 250k
BL101907,2024-04-11,25,Male,Married,Graduate,Salaried,11.1,Maharashtra,Tier 2,Urban,693200,57767,236000,3,63300,37000,600,High,Home,604000,60,8.38,12357,55.44,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),500k-1M
BL101908,2024-08-03,58,Male,Single,Graduate,Contract,7.5,Maharashtra,Tier 2,Semi-Urban,253700,21142,0,3,106700,570700,413,Very High,Personal,123000,60,11.75,2721,12.87,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),< 250k
BL101909,2025-07-28,31,Male,Divorced,High School,Business Owner,4.4,Tamil Nadu,Tier 1,Urban,832000,69333,155200,0,99900,131700,648,High,Home,1137000,36,7.45,35342,69.63,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),1M-1.5M
BL101910,2024-03-24,43,Male,Single,Post Graduate,Salaried,5.1,Maharashtra,Tier 2,Rural,340200,28350,9400,0,73900,327000,577,Very High,Personal,297000,24,9.87,13687,51.04,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL101911,2023-03-28,24,Male,Married,High School,Other,10.8,Kerala,Tier 3,Urban,708700,59058,94500,2,42000,847600,609,High,Vehicle,497000,36,8.5,15689,39.9,Complete,Verified,Partner,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),250k-500k
BL101912,2023-04-11,35,Female,Married,Diploma,Salaried,9.7,Kerala,Tier 1,Urban,238500,19875,61400,2,120300,213600,411,Very High,Education,246000,60,11.51,5411,52.97,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),< 250k
BL101913,2025-10-28,24,Male,Married,Post Graduate,Salaried,3.7,Maharashtra,Tier 2,Semi-Urban,739500,61625,9200,1,82600,507500,637,High,Business,346000,24,7.64,15592,26.55,Complete,Verified,Branch,Approved,2025-11-02,Disbursed,2025-11-05,346000,Current,15,0,1,0,1,600k-1M,Fair (580-669),250k-500k
BL101914,2025-04-24,28,Male,Married,Diploma,Self-Employed,13.1,Kerala,Tier 1,Semi-Urban,946100,78842,69500,1,61700,155500,576,Very High,Vehicle,1297000,36,9.5,41547,60.04,Complete,Failed,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),1M-1.5M
BL101915,2023-03-28,30,Male,Married,Diploma,Self-Employed,11.4,Maharashtra,Tier 2,Urban,1016600,84717,159000,1,38800,1193200,602,High,Personal,619000,60,7.67,12454,30.34,Complete,Verified,Mobile App,Approved,2023-04-11,Approved - Not Disbursed,,0,Not Applicable,0,0,1,0,0,1M-1.5M,Fair (580-669),500k-1M
BL101916,2023-02-12,42,Male,Single,Graduate,Salaried,10.2,Maharashtra,Tier 1,Urban,1040600,86717,158700,2,55700,91100,594,High,Personal,1395000,48,8.36,34292,54.8,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Fair (580-669),1M-1.5M
BL101917,2024-02-12,37,Male,Married,Post Graduate,Salaried,5.9,Kerala,Tier 3,Urban,542600,45217,158600,2,253200,700400,538,Very High,Home,256000,72,8.69,4575,39.35,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL101918,2024-10-25,62,Male,Single,Diploma,Contract,11.5,Maharashtra,Tier 3,Urban,310900,25908,0,1,41800,689400,525,Very High,Business,88000,60,7.78,1775,6.85,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),< 250k
BL101919,2025-11-06,48,Female,Married,Graduate,Salaried,3.9,Maharashtra,Tier 2,Semi-Urban,868800,72400,114500,1,18000,182800,611,High,Personal,883000,60,9.06,18355,38.53,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),500k-1M
BL101920,2023-05-28,48,Male,Married,Graduate,Salaried,3.5,Rajasthan,Tier 2,Semi-Urban,502500,41875,146100,0,62400,86800,614,High,Home,889000,84,9.53,14543,63.81,Complete,Verified,Partner,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Fair (580-669),500k-1M
BL101921,2023-10-04,43,Female,Married,Graduate,Salaried,7.1,Maharashtra,Tier 3,Semi-Urban,488400,40700,79600,0,78200,66500,657,High,Business,580000,36,5.92,17624,59.6,Complete,Verified,Mobile App,Approved,2023-10-18,Disbursed,2023-10-21,580000,Default,79,365100,1,1,1,300k-600k,Fair (580-669),500k-1M
BL101922,2023-08-20,40,Male,Married,Post Graduate,Self-Employed,9.7,Telangana,Tier 3,Rural,552800,46067,0,0,111200,63900,522,Very High,Personal,478000,72,9.83,8814,19.13,Incomplete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL101923,2024-01-01,49,Male,Married,High School,Salaried,18.8,Rajasthan,Tier 1,Rural,665900,55492,106700,2,64000,152400,491,Very High,Business,433000,24,9.8,19941,51.96,Complete,Pending,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),250k-500k
BL101924,2024-03-11,21,Male,Married,Graduate,Salaried,3.4,Karnataka,Tier 3,Semi-Urban,684900,57075,71000,0,57200,337000,617,High,Personal,763000,60,8.78,15757,37.97,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),500k-1M
BL101925,2024-02-03,32,Female,Married,Diploma,Business Owner,7.5,Delhi,Tier 2,Urban,882500,73542,74100,3,9000,344800,534,Very High,Home,519000,12,9.15,45423,70.16,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL101926,2024-05-13,26,Male,Single,Diploma,Business Owner,2.9,Karnataka,Tier 1,Urban,369700,30808,0,2,52200,180400,491,Very High,Debt Consolidation,167000,72,9.73,3071,9.97,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),< 250k
BL101927,2024-06-23,21,Male,Married,Graduate,Salaried,2.9,Telangana,Tier 3,Rural,432000,36000,8600,3,96000,1839000,494,Very High,Education,289000,36,10.69,9419,28.15,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL101928,2024-07-16,31,Male,Single,Post Graduate,Salaried,5.6,Tamil Nadu,Tier 1,Semi-Urban,613800,51150,224300,1,48600,194600,604,High,Personal,151000,12,8.02,13137,62.23,Incomplete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),< 250k
BL101929,2024-03-17,28,Female,Married,High School,Contract,5.1,Rajasthan,Tier 2,Semi-Urban,820200,68350,105000,1,14500,396800,579,Very High,Personal,300000,60,7.97,6079,21.7,Complete,Verified,Partner,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),250k-500k
BL101930,2025-02-11,49,Female,Married,Graduate,Contract,10.0,West Bengal,Tier 3,Semi-Urban,323600,26967,110500,1,125300,538300,625,High,Debt Consolidation,271000,24,7.99,12255,79.59,Incomplete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Fair (580-669),250k-500k
BL101931,2023-12-16,39,Male,Single,Post Graduate,Self-Employed,9.1,Delhi,Tier 3,Urban,755700,62975,104600,1,158100,114400,576,Very High,Home,1311000,72,9.01,23638,51.38,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),1M-1.5M
BL101932,2024-06-03,21,Female,Single,High School,Salaried,11.9,Kerala,Tier 1,Urban,840800,70067,328500,1,31100,94600,611,High,Personal,844000,72,8.72,15097,60.62,Incomplete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),500k-1M
BL101933,2023-05-18,41,Male,Married,Graduate,Salaried,8.4,Maharashtra,Tier 2,Rural,488000,40667,99200,1,47500,64700,651,High,Business,235000,24,8.45,10677,46.58,Complete,Verified,Partner,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Fair (580-669),< 250k
BL101934,2025-09-18,29,Male,Married,High School,Self-Employed,12.4,Delhi,Tier 2,Semi-Urban,2185500,182125,250500,3,47300,94800,581,High,Personal,2016000,36,8.78,63902,46.55,Complete,Verified,Website,Approved,2025-09-21,Disbursed,2025-09-24,2016000,Default,267,328000,1,1,1,> 1.5M,Fair (580-669),> 1.5M
BL101935,2024-01-03,39,Female,Married,Post Graduate,Self-Employed,5.1,Karnataka,Tier 2,Semi-Urban,469000,39083,194500,1,97300,244500,471,Very High,Vehicle,219000,48,10.96,5656,55.94,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),< 250k
BL101936,2023-12-26,42,Female,Single,Post Graduate,Self-Employed,5.6,Karnataka,Tier 2,Urban,660600,55050,167000,1,23500,66000,630,High,Debt Consolidation,838000,60,9.06,17420,56.92,Complete,Verified,Partner,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),500k-1M
BL101937,2025-07-09,31,Female,Married,Graduate,Salaried,12.0,Maharashtra,Tier 3,Semi-Urban,369400,30783,172200,1,169400,308100,443,Very High,Personal,256000,36,12.27,8536,74.35,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL101938,2023-11-25,40,Male,Married,Graduate,Salaried,3.9,Andhra Pradesh,Tier 2,Semi-Urban,706400,58867,205600,1,20400,191700,672,Medium,Business,563000,60,7.51,11284,48.27,Complete,Verified,Partner,Approved,2023-12-03,Approved - Not Disbursed,,0,Not Applicable,0,0,1,0,0,600k-1M,Good (670-739),500k-1M
BL101939,2025-08-19,42,Male,Married,Post Graduate,Salaried,3.8,Telangana,Tier 2,Rural,639300,53275,27400,2,94700,44800,550,Very High,Personal,154000,36,10.27,4989,13.65,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),< 250k
BL101940,2024-04-07,37,Female,Married,High School,Business Owner,5.3,Rajasthan,Tier 1,Semi-Urban,687900,57325,206400,1,59400,157900,603,High,Business,570000,36,7.78,17804,61.06,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),500k-1M
BL101941,2025-08-03,32,Male,Married,High School,Contract,9.8,Maharashtra,Tier 2,Urban,1350500,112542,253500,2,32100,250100,691,Medium,Personal,663000,24,6.84,29636,45.1,Complete,Pending,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Good (670-739),500k-1M
BL101942,2025-08-20,38,Female,Married,Post Graduate,Contract,2.8,Andhra Pradesh,Tier 3,Urban,579000,48250,3600,5,108800,114100,479,Very High,Medical,220000,60,9.73,4645,10.25,Complete,Pending,Partner,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),< 250k
BL101943,2025-04-15,37,Female,Married,Graduate,Self-Employed,1.5,Karnataka,Tier 3,Urban,206500,17208,0,1,269400,145500,326,Very High,Personal,185000,24,12.93,8789,51.08,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),< 250k
BL101944,2023-06-18,41,Male,Married,Post Graduate,Contract,10.4,Andhra Pradesh,Tier 2,Urban,595700,49642,24900,1,182800,305800,567,Very High,Vehicle,310000,60,8.32,6333,16.94,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL101945,2023-08-05,36,Male,Married,Graduate,Business Owner,8.0,Tamil Nadu,Tier 1,Urban,733900,61158,22800,2,38600,153200,582,High,Debt Consolidation,768000,24,8.04,34749,59.92,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),500k-1M
BL101946,2024-01-13,27,Male,Married,Graduate,Salaried,9.4,Delhi,Tier 2,Urban,351100,29258,0,0,35400,61500,550,Very High,Personal,365000,48,8.49,8995,30.74,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL101947,2023-04-29,36,Male,Single,Diploma,Salaried,11.2,Kerala,Tier 1,Semi-Urban,681600,56800,170700,0,10300,80600,629,High,Personal,311000,72,7.27,5343,34.45,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),250k-500k
BL101948,2023-07-09,41,Other,Married,Post Graduate,Business Owner,5.3,Andhra Pradesh,Tier 3,Rural,722300,60192,354900,1,511400,315200,526,Very High,Personal,631000,48,9.28,15786,75.36,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL101949,2025-02-05,40,Male,Married,Graduate,Business Owner,3.7,Delhi,Tier 1,Urban,883100,73592,0,2,127000,112800,631,High,Personal,1367000,84,7.27,20813,28.28,Complete,Verified,Mobile App,Approved,2025-02-12,Disbursed,2025-02-20,1367000,Current,15,0,1,0,1,600k-1M,Fair (580-669),1M-1.5M
BL101950,2024-01-05,37,Male,Single,Graduate,Contract,7.2,Karnataka,Tier 2,Urban,322500,26875,88000,1,86900,932900,611,High,Personal,385000,12,8.84,33640,152.46,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Fair (580-669),250k-500k
BL101951,2023-05-29,34,Female,Married,Graduate,Salaried,6.4,West Bengal,Tier 2,Rural,833100,69425,63100,3,76000,635800,598,High,Personal,192000,84,8.86,3075,12.0,Complete,Verified,Website,Approved,2023-06-11,Disbursed,2023-06-20,192000,Default,465,74700,1,1,1,600k-1M,Fair (580-669),< 250k
BL101952,2024-10-13,33,Male,Married,Diploma,Salaried,7.9,Karnataka,Tier 3,Semi-Urban,256000,21333,88900,0,28000,640900,542,Very High,Vehicle,124000,36,10.79,4047,53.7,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),< 250k
BL101953,2025-02-08,34,Male,Single,Post Graduate,Salaried,5.6,Karnataka,Tier 2,Urban,527800,43983,78100,0,66500,152600,588,High,Personal,277000,48,8.13,6779,30.21,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Fair (580-669),250k-500k
BL101954,2024-01-09,48,Female,Single,Graduate,Salaried,1.0,Gujarat,Tier 2,Rural,1007100,83925,362300,2,32200,57000,609,High,Debt Consolidation,662000,60,8.46,13569,52.14,Incomplete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Fair (580-669),500k-1M
BL101955,2025-02-19,29,Female,Single,Post Graduate,Salaried,5.9,Tamil Nadu,Tier 2,Semi-Urban,637600,53133,160300,3,24900,229200,486,Very High,Medical,780000,24,10.92,36325,93.51,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL101956,2023-06-09,39,Male,Married,Post Graduate,Salaried,16.0,Karnataka,Tier 2,Urban,792900,66075,166700,0,25000,530300,747,Low,Debt Consolidation,1221000,12,5.84,104997,179.93,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Very Good (740-799),1M-1.5M
BL101957,2023-12-17,27,Female,Single,High School,Business Owner,3.8,Karnataka,Tier 3,Semi-Urban,525500,43792,151300,2,107300,963000,626,High,Vehicle,374000,36,7.97,11715,55.54,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Fair (580-669),250k-500k
BL101958,2025-06-10,45,Male,Married,Graduate,Salaried,5.8,Karnataka,Tier 2,Semi-Urban,537400,44783,0,0,63900,397400,574,Very High,Education,208000,36,8.19,6536,14.6,Complete,Verified,Website,Approved,2025-06-15,Disbursed,2025-06-16,208000,Current,0,0,1,0,1,300k-600k,Poor (300-579),< 250k
BL101959,2024-06-06,33,Female,Married,Graduate,Salaried,8.7,Tamil Nadu,Tier 1,Semi-Urban,597400,49783,109000,0,383300,117000,490,Very High,Education,156000,36,10.35,5059,28.41,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),< 250k
BL101960,2024-06-05,31,Male,Married,Post Graduate,Business Owner,4.6,Karnataka,Tier 1,Semi-Urban,289600,24133,22400,2,162900,59800,425,Very High,Personal,238000,24,12.63,11274,54.45,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),< 250k
BL101961,2025-02-21,40,Male,Married,Graduate,Salaried,8.8,Karnataka,Tier 3,Urban,170200,14183,89700,0,60200,72900,516,Very High,Business,266000,12,10.08,23396,217.66,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),250k-500k
BL101962,2023-09-30,21,Male,Married,Graduate,Self-Employed,10.2,Gujarat,Tier 2,Semi-Urban,305300,25442,0,1,109500,362700,478,Very High,Vehicle,501000,36,9.63,16079,63.2,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),500k-1M
BL101963,2025-07-24,26,Male,Married,Post Graduate,Contract,11.2,Telangana,Tier 2,Semi-Urban,602600,50217,147600,0,39900,348900,578,Very High,Medical,238000,24,8.24,10790,45.98,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),< 250k
BL101964,2023-07-02,41,Male,Single,Post Graduate,Salaried,11.4,Maharashtra,Tier 1,Semi-Urban,1020100,85008,532900,2,151400,78200,531,Very High,Debt Consolidation,945000,60,9.85,20009,75.78,Incomplete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Poor (300-579),500k-1M
BL101965,2024-05-02,47,Female,Single,Post Graduate,Salaried,6.2,Karnataka,Tier 2,Semi-Urban,825900,68825,82300,1,81500,36400,602,High,Home,1220000,60,7.29,24325,45.31,Complete,Verified,Website,Approved,2024-05-14,Disbursed,2024-05-16,1220000,Default,301,786400,1,1,1,600k-1M,Fair (580-669),1M-1.5M
BL101966,2025-04-25,42,Female,Divorced,Graduate,Contract,12.9,Andhra Pradesh,Tier 1,Urban,908400,75700,78300,3,33000,121100,540,Very High,Home,1544000,60,8.4,31603,50.37,Complete,Pending,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),> 1.5M
BL101967,2023-05-04,39,Female,Single,High School,Salaried,14.4,Gujarat,Tier 2,Urban,320400,26700,92500,0,141600,350200,461,Very High,Personal,548000,72,11.06,10448,68.0,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),500k-1M
BL101968,2025-09-11,60,Male,Married,Post Graduate,Salaried,10.9,Tamil Nadu,Tier 2,Semi-Urban,762900,63575,62200,0,176900,129200,565,Very High,Vehicle,800000,48,8.95,19889,39.44,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL101969,2025-02-28,42,Female,Married,Graduate,Business Owner,6.6,Gujarat,Tier 2,Semi-Urban,236400,19700,49000,0,41900,687200,527,Very High,Personal,84000,72,10.3,1569,28.69,Complete,Pending,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),< 250k
BL101970,2024-02-18,29,Female,Single,High School,Salaried,12.5,Rajasthan,Tier 2,Semi-Urban,956700,79725,74800,0,20600,204500,694,Medium,Vehicle,1088000,60,6.98,21533,34.83,Complete,Verified,Branch,Approved,2024-02-21,Disbursed,2024-02-23,1088000,Current,0,0,1,0,1,600k-1M,Good (670-739),1M-1.5M
BL101971,2024-11-16,47,Male,Divorced,Post Graduate,Salaried,0.9,Tamil Nadu,Tier 1,Urban,293600,24467,45100,2,99800,367400,512,Very High,Vehicle,482000,24,9.34,22095,105.67,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),250k-500k
BL101972,2023-04-23,32,Male,Divorced,Graduate,Salaried,4.5,Rajasthan,Tier 1,Semi-Urban,282000,23500,128800,1,82700,165400,541,Very High,Personal,133000,60,9.84,2815,57.65,Complete,Verified,Partner,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),< 250k
BL101973,2025-06-06,32,Male,Married,High School,Salaried,11.0,Karnataka,Tier 2,Urban,852800,71067,194100,2,32400,860700,578,Very High,Home,1385000,60,8.81,28623,63.04,Complete,Verified,Partner,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),1M-1.5M
BL101974,2023-05-02,26,Male,Married,High School,Business Owner,2.2,Kerala,Tier 1,Semi-Urban,950900,79242,294900,1,202500,172500,563,Very High,Home,729000,48,10.2,18559,54.43,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL101975,2023-02-08,34,Other,Married,Post Graduate,Salaried,10.4,Tamil Nadu,Tier 2,Urban,654800,54567,251800,0,327800,22300,458,Very High,Vehicle,898000,24,11.32,41987,115.4,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL101976,2024-05-11,27,Male,Married,Post Graduate,Self-Employed,7.8,Karnataka,Tier 3,Rural,557700,46475,73100,1,24300,72400,494,Very High,Home,857000,72,8.96,15431,46.31,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),500k-1M
BL101977,2025-02-18,43,Male,Married,Graduate,Self-Employed,13.1,Rajasthan,Tier 3,Urban,1055800,87983,256900,2,127000,332000,605,High,Personal,175000,24,8.81,7980,33.4,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Fair (580-669),< 250k
BL101978,2025-07-31,37,Female,Married,Graduate,Self-Employed,5.9,Gujarat,Tier 2,Semi-Urban,1636100,136342,406700,1,69400,342800,580,High,Business,1618000,24,7.97,73156,78.51,Complete,Verified,Partner,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,> 1.5M,Fair (580-669),> 1.5M
BL101979,2023-05-29,26,Male,Single,Graduate,Self-Employed,5.1,Telangana,Tier 2,Rural,674800,56233,84400,1,98000,529800,552,Very High,Personal,657000,36,9.4,21015,49.88,Complete,Pending,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL101980,2025-10-18,37,Male,Single,Post Graduate,Salaried,8.3,Andhra Pradesh,Tier 2,Semi-Urban,429200,35767,74700,0,214500,88200,531,Very High,Home,339000,36,9.08,10793,47.58,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL101981,2024-10-22,47,Male,Single,Graduate,Salaried,5.4,Tamil Nadu,Tier 3,Semi-Urban,624800,52067,128200,1,57800,52700,671,Medium,Education,446000,48,7.68,10821,41.3,Complete,Verified,Mobile App,Approved,2024-10-28,Approved - Not Disbursed,,0,Not Applicable,0,0,1,0,0,600k-1M,Good (670-739),250k-500k
